step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
72,720,1.440000,0.728283,0.399500,0.982043,0.104472,0.039164,-0.152127,0.109046,-0.193028,-0.975115,7.147670,0.741544,0.282175,0.826655,0.096175,-0.246093,0.005550,0.034105,0.121336,-0.129456,0.206664,3.3021,6.1786,-0.5844,11.8659,
73,730,1.460000,0.738384,0.399056,0.981932,0.105435,0.037198,-0.152672,0.105605,-0.195467,-0.975008,7.148880,0.739673,0.281860,0.827022,0.112397,-0.243722,0.003621,0.036425,0.126255,-0.129535,0.206756,3.2386,6.2302,-0.5536,11.8871,
74,740,1.480000,0.748485,0.398634,0.981824,0.106314,0.035136,-0.153243,0.101959,-0.197773,-0.974931,7.148318,0.737191,0.279850,0.826686,0.130510,-0.241224,0.001917,0.038854,0.133472,-0.130038,0.206671,3.1505,6.2659,-0.5144,11.8955,
75,750,1.500000,0.758586,0.398234,0.981717,0.107108,0.032995,-0.153853,0.098137,-0.199938,-0.974881,7.154147,0.734214,0.276895,0.825660,0.150109,-0.238569,0.000468,0.041437,0.141509,-0.130776,0.206415,3.0437,6.2868,-0.4685,11.8919,
76,760,1.520000,0.768687,0.397855,0.981607,0.107818,0.030796,-0.154511,0.094184,-0.201960,-0.974855,7.161645,0.730893,0.273666,0.823919,0.170689,-0.235758,-0.000708,0.044201,0.149094,-0.131584,0.205980,2.9258,6.2936,-0.4183,11.8779,
77,770,1.540000,0.778788,0.397496,0.981493,0.108453,0.028565,-0.155220,0.090152,-0.203844,-0.974844,7.164879,0.727412,0.270759,0.821458,0.191637,-0.232810,-0.001609,0.047155,0.155335,-0.132310,0.205365,2.8038,6.2870,-0.3666,11.8559,
78,780,1.560000,0.788889,0.397158,0.981372,0.109022,0.026330,-0.155980,0.086100,-0.205600,-0.974841,7.164164,0.723954,0.268671,0.818294,0.212388,-0.229761,-0.002246,0.050291,0.159646,-0.132832,0.204573,2.6841,6.2683,-0.3166,11.8289,
79,790,1.580000,0.798990,0.396838,0.981244,0.109535,0.024119,-0.156785,0.082084,-0.207241,-0.974840,7.159736,0.720678,0.267777,0.814421,0.232461,-0.226653,-0.002638,0.053586,0.161849,-0.133056,0.203605,2.5718,6.2387,-0.2708,11.7992,
80,800,1.600000,0.809091,0.396535,0.981107,0.110005,0.021958,-0.157626,0.078159,-0.208782,-0.974834,7.151718,0.717681,0.268276,0.809896,0.251535,-0.223526,-0.002813,0.057010,0.162042,-0.132931,0.202474,2.4710,6.1994,-0.2314,11.7687,
81,810,1.620000,0.819192,0.396248,0.980962,0.110442,0.019871,-0.158494,0.074371,-0.210239,-0.974817,7.140148,0.715020,0.270144,0.804846,0.269327,-0.220419,-0.002799,0.060525,0.160464,-0.132464,0.201212,2.3839,6.1519,-0.1995,11.7379,
82,820,1.640000,0.829293,0.395975,0.980811,0.110856,0.017876,-0.159378,0.070760,-0.211625,-0.974786,7.124986,0.712720,0.273143,0.799409,0.285564,-0.217364,-0.002628,0.064094,0.157356,-0.131714,0.199852,2.3110,6.0980,-0.1760,11.7077,
