step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
96,960,1.920000,0.768800,0.199099,0.476314,0.341180,-0.668872,0.457527,-0.948928,0.289008,0.126528,9.093071,-1.395322,-0.761026,0.500887,0.807504,-0.000426,-0.049319,0.000663,-0.000310,-0.390256,0.125222,-11.0768,5.1886,6.4865,34.1747,
97,970,1.940000,0.776800,0.198416,0.478685,0.348823,-0.669063,0.448931,-0.953288,0.268977,0.137449,9.105286,-1.407694,-0.849183,0.505908,0.728343,-0.000431,-0.049342,0.000624,-0.000171,-0.412296,0.126477,-11.6945,5.2382,6.0408,34.2991,
98,980,1.960000,0.784800,0.197555,0.481296,0.357271,-0.669281,0.439062,-0.957569,0.246146,0.149911,9.140381,-1.420084,-0.936019,0.510823,0.659376,-0.000431,-0.049341,0.000568,0.000083,-0.434005,0.127706,-12.3561,5.2721,5.4509,34.4251,
99,990,1.980000,0.792800,0.197172,0.484531,0.366516,-0.668565,0.428855,-0.961817,0.220950,0.161523,9.141585,-1.425743,-1.003325,0.503492,0.582254,-0.000433,-0.049333,0.000498,0.000389,-0.450831,0.125873,-13.0077,5.3104,4.9361,34.5225,
100,1000,2.000000,0.800800,0.197132,0.488380,0.376110,-0.667335,0.417960,-0.965856,0.193311,0.172490,9.148663,-1.433880,-1.056921,0.491117,0.514683,-0.000422,-0.049342,0.000411,0.000115,-0.464230,0.122779,-13.5125,5.2559,4.3612,34.6633,
101,1010,2.020000,0.808800,0.196877,0.492319,0.386117,-0.665861,0.406405,-0.969184,0.164072,0.183748,9.165789,-1.440885,-1.113193,0.486713,0.450460,-0.000417,-0.049346,0.000324,0.000263,-0.478298,0.121678,-13.9148,5.1634,3.8563,34.8741,
102,1020,2.040000,0.816800,0.196319,0.496348,0.396547,-0.664151,0.394072,-0.971643,0.133023,0.195486,9.183223,-1.443550,-1.171469,0.483642,0.393044,-0.000421,-0.049338,0.000247,-0.000633,-0.492867,0.120911,-14.3354,5.1284,3.3763,35.0271,
103,1030,2.060000,0.824800,0.195442,0.500464,0.407598,-0.662124,0.380778,-0.973069,0.099735,0.207822,9.185278,-1.447441,-1.242257,0.475692,0.327839,-0.000428,-0.049326,0.000180,-0.000473,-0.510564,0.118923,-14.7725,5.1051,2.9469,35.0136,
104,1040,2.080000,0.832800,0.194207,0.504713,0.419335,-0.659713,0.366336,-0.973230,0.063820,0.220795,9.196538,-1.451182,-1.318199,0.470364,0.269832,-0.000440,-0.049308,0.000119,-0.000708,-0.529550,0.117591,-15.3027,5.0447,2.4594,34.9601,
105,1050,2.100000,0.840800,0.192777,0.508756,0.431872,-0.657038,0.350649,-0.971691,0.025305,0.234898,9.217113,-1.452322,-1.404085,0.468016,0.214955,-0.000457,-0.049287,0.000065,-0.000934,-0.551021,0.117004,-15.8714,5.0039,2.0253,35.0073,
106,1060,2.120000,0.848800,0.193951,0.511744,0.436214,-0.654861,0.344953,-0.971095,0.005784,0.238625,8.993883,-1.424742,-1.146741,0.397480,0.268138,-0.000588,-0.049323,-0.000095,-0.007803,-0.486685,0.099370,-16.5013,4.9904,1.6268,35.0617,
107,1070,2.140000,0.856800,0.195312,0.513262,0.434637,-0.653777,0.346739,-0.972388,0.006642,0.233274,8.771704,-1.382462,-0.768939,0.266383,0.426938,-0.000689,-0.049298,-0.000193,-0.002674,-0.392235,0.066596,-14.5759,4.4581,2.0209,32.4437,
108,1080,2.160000,0.864800,0.195069,0.512642,0.432498,-0.653810,0.350252,-0.973303,0.013786,0.229109,8.657694,-1.328105,-0.500484,0.094898,0.667699,-0.000740,-0.049189,-0.000159,-0.000640,-0.325121,0.023725,-11.7439,3.4669,3.2007,31.1249,
109,1090,2.180000,0.872800,0.192701,0.508989,0.431983,-0.655417,0.353199,-0.972526,0.022249,0.231731,8.617461,-1.266253,-0.272011,-0.099477,0.961791,-0.000727,-0.049123,-0.000038,0.001456,-0.268003,-0.024869,-9.7340,2.1817,4.9994,30.8314,
110,1100,2.200000,0.880800,0.191748,0.506626,0.431040,-0.657633,0.353630,-0.971232,0.028182,0.236460,8.557132,-1.206510,-0.135622,-0.214246,1.283863,0.008344,-0.048571,0.001447,0.657435,-0.233905,-0.053562,-9.2766,0.6645,7.0256,27.1727,
111,1110,2.220000,0.888800,0.192727,0.506621,0.430042,-0.658298,0.353613,-0.971154,0.029735,0.236594,8.527365,-1.168189,-0.161155,-0.260872,1.484099,0.020788,-0.048518,0.002978,0.563434,-0.240289,-0.065218,-8.4860,-0.1225,9.4533,24.2450,
112,1120,2.240000,0.896800,0.192168,0.508546,0.429629,-0.657064,0.353647,-0.972076,0.028075,0.232981,8.526233,-1.137098,-0.331587,-0.272879,1.614758,0.023252,-0.048661,0.003666,-0.005735,-0.282897,-0.068220,-7.8976,-0.3927,11.0817,22.4719,
113,1130,2.260000,0.904800,0.191294,0.509630,0.430329,-0.655477,0.354181,-0.972941,0.025894,0.229597,8.437692,-1.111561,-0.430184,-0.266686,1.669083,0.022793,-0.050513,0.002025,0.222423,-0.307546,-0.066672,-9.5043,-0.4163,12.1313,23.1615,
114,1140,2.280000,0.912800,0.191320,0.509575,0.431177,-0.655297,0.353562,-0.972771,0.024097,0.230513,8.303349,-1.103138,-0.433259,-0.273160,1.634890,0.021844,-0.051995,0.000193,-0.170253,-0.308315,-0.068290,-9.6263,-0.3375,12.6702,23.1026,
115,1150,2.300000,0.920800,0.191597,0.509320,0.431410,-0.655472,0.353320,-0.972541,0.023595,0.231532,8.197886,-1.097709,-0.348231,-0.332641,1.607725,0.022866,-0.053012,-0.000902,-0.318107,-0.287058,-0.083160,-9.4583,-0.3874,12.4522,22.0000,
116,1160,2.320000,0.928800,0.191839,0.508906,0.431584,-0.655601,0.353466,-0.972410,0.024291,0.232009,8.140539,-1.095332,-0.246807,-0.424904,1.592753,0.022975,-0.053707,-0.001749,-0.033485,-0.261702,-0.106226,-9.2508,-0.8323,12.1633,22.0000,
117,1170,2.340000,0.936800,0.191995,0.508465,0.431895,-0.655621,0.353682,-0.972263,0.024595,0.232593,8.119942,-1.095308,-0.181550,-0.509398,1.587800,0.022489,-0.054195,-0.002336,0.137080,-0.245387,-0.127349,-8.7313,-1.5371,12.0157,22.0000,
118,1180,2.360000,0.944800,0.192166,0.508132,0.432228,-0.655644,0.353712,-0.972102,0.024579,0.233265,8.106811,-1.080928,-0.131740,-0.560086,1.632123,0.023014,-0.054433,-0.002452,0.152899,-0.232935,-0.140021,-8.2814,-2.1768,11.9286,22.0000,
119,1190,2.380000,0.952800,0.192273,0.507826,0.432575,-0.655573,0.353858,-0.971974,0.024599,0.233796,8.061273,-1.057902,-0.091621,-0.571478,1.669828,0.023218,-0.054495,-0.001908,-0.143135,-0.222905,-0.142870,-7.4699,-2.5721,12.2794,22.0000,
120,1200,2.400000,0.960800,0.192385,0.507557,0.432721,-0.655593,0.354029,-0.971917,0.025055,0.233986,8.014446,-1.036785,-0.078266,-0.561446,1.686778,0.022949,-0.054378,-0.001306,-0.043057,-0.219566,-0.140361,-7.3110,-2.6674,12.5275,22.0000,
121,1210,2.420000,0.968800,0.192516,0.507255,0.432922,-0.655614,0.354176,-0.971800,0.025219,0.234453,7.941647,-1.019578,-0.045518,-0.551950,1.689958,0.023583,-0.054268,-0.000682,0.101585,-0.211379,-0.137987,-7.4469,-2.5882,12.6129,22.0000,
122,1220,2.440000,0.976800,0.192649,0.506919,0.433347,-0.655516,0.354320,-0.971702,0.025194,0.234865,7.879347,-1.011710,0.013743,-0.553925,1.672297,0.022376,-0.054223,-0.000430,0.157426,-0.196564,-0.138481,-7.2488,-2.5172,12.6234,22.0000,
123,1230,2.460000,0.984800,0.192719,0.506760,0.433551,-0.655476,0.354372,-0.971622,0.025179,0.235193,7.842225,-1.009582,0.086040,-0.586273,1.643406,0.021529,-0.054121,-0.000249,-0.184690,-0.178490,-0.146568,-6.2658,-2.5421,12.5710,22.0000,
124,1240,2.480000,0.992800,0.192907,0.506521,0.433559,-0.655646,0.354388,-0.971476,0.025329,0.235780,7.828683,-1.011825,0.160710,-0.637762,1.613831,0.024002,-0.054010,0.000330,-0.116101,-0.159822,-0.159441,-5.9006,-2.7873,12.3306,22.0000,end
