step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
91,910,1.820000,0.728800,0.400040,0.977821,0.099244,0.031904,-0.181657,0.098830,-0.182350,-0.978254,7.206433,0.725629,0.256052,0.806759,0.166631,-0.221088,0.022664,0.018784,0.093526,-0.135987,0.201690,2.4411,5.4223,0.4204,14.9145,
92,920,1.840000,0.736800,0.399763,0.977802,0.099614,0.029862,-0.181902,0.095015,-0.183800,-0.978361,7.208635,0.723342,0.252988,0.803775,0.182862,-0.219254,0.022289,0.020688,0.095197,-0.136753,0.200944,2.3552,5.4063,0.4778,14.8378,
93,930,1.860000,0.744800,0.399495,0.977772,0.099974,0.027838,-0.182187,0.091238,-0.185220,-0.978452,7.208564,0.721141,0.250614,0.800606,0.198705,-0.217390,0.021993,0.022718,0.097789,-0.137347,0.200152,2.2724,5.3894,0.5263,14.7736,
94,940,1.880000,0.752800,0.399234,0.977729,0.100341,0.025841,-0.182510,0.087523,-0.186638,-0.978522,7.206218,0.719039,0.248918,0.797328,0.214056,-0.215481,0.021726,0.024899,0.100985,-0.137770,0.199332,2.1926,5.3715,0.5669,14.7206,
95,950,1.900000,0.760800,0.398978,0.977674,0.100716,0.023878,-0.182866,0.083882,-0.188061,-0.978569,7.201581,0.717057,0.247990,0.793986,0.228790,-0.213525,0.021483,0.027222,0.103849,-0.138003,0.198497,2.1169,5.3525,0.6012,14.6777,
96,960,1.920000,0.768800,0.398725,0.977608,0.101101,0.021958,-0.183247,0.080332,-0.189485,-0.978592,7.194633,0.715222,0.247931,0.790611,0.242751,-0.211528,0.021260,0.029666,0.105886,-0.138017,0.197653,2.0469,5.3326,0.6291,14.6450,
97,970,1.940000,0.776800,0.398474,0.977532,0.101493,0.020092,-0.183649,0.076894,-0.190904,-0.978592,7.185413,0.713570,0.248836,0.787175,0.255801,-0.209510,0.021055,0.032208,0.106830,-0.137791,0.196794,1.9845,5.3123,0.6504,14.6218,
98,980,1.960000,0.784800,0.398227,0.977447,0.101892,0.018291,-0.184067,0.073588,-0.192314,-0.978570,7.173992,0.712115,0.250758,0.783667,0.267877,-0.207490,0.020865,0.034824,0.106702,-0.137311,0.195917,1.9309,5.2912,0.6646,14.6076,
99,990,1.980000,0.792800,0.397983,0.977355,0.102296,0.016563,-0.184497,0.070429,-0.193710,-0.978528,7.160425,0.710847,0.253601,0.780100,0.278965,-0.205487,0.020688,0.037489,0.105696,-0.136600,0.195025,1.8867,5.2692,0.6720,14.6018,
100,1000,2.000000,0.800800,0.397745,0.977255,0.102706,0.014915,-0.184936,0.067430,-0.195088,-0.978465,7.144727,0.709759,0.257211,0.776522,0.289058,-0.203515,0.020523,0.040180,0.103939,-0.135697,0.194130,1.8516,5.2465,0.6730,14.6033,
101,1010,2.020000,0.808800,0.397511,0.977150,0.103121,0.013350,-0.185380,0.064596,-0.196446,-0.978385,7.126873,0.708837,0.261480,0.772960,0.298181,-0.201589,0.020369,0.042876,0.101549,-0.134630,0.193240,1.8244,5.2235,0.6680,14.6114,
102,1020,2.040000,0.816800,0.397282,0.977040,0.103539,0.011869,-0.185825,0.061929,-0.197781,-0.978288,7.106826,0.708054,0.266302,0.769399,0.306384,-0.199717,0.020227,0.045556,0.098713,-0.133425,0.192350,1.8045,5.2002,0.6577,14.6249,
103,1030,2.060000,0.824800,0.397058,0.976927,0.103960,0.010471,-0.186269,0.059428,-0.199093,-0.978177,7.084703,0.707364,0.271559,0.765784,0.313742,-0.197906,0.020095,0.048206,0.095650,-0.132110,0.191446,1.7910,5.1767,0.6427,14.6430,
104,1040,2.080000,0.832800,0.396840,0.976811,0.104382,0.009153,-0.186708,0.057084,-0.200379,-0.978054,7.083545,0.706711,0.277119,0.762083,0.320362,-0.196156,0.019975,0.050811,0.092540,-0.130720,0.190521,1.7826,5.1524,0.6239,14.6647,
105,1050,2.100000,0.840800,0.396627,0.976694,0.104803,0.007908,-0.187141,0.054885,-0.201638,-0.977921,7.082527,0.706038,0.282850,0.758275,0.326368,-0.194466,0.019865,0.053358,0.089531,-0.129287,0.189569,1.7781,5.1271,0.6021,14.6892,
106,1060,2.120000,0.848800,0.396419,0.976577,0.105223,0.006730,-0.187564,0.052817,-0.202870,-0.977780,7.081638,0.705295,0.288628,0.754333,0.331881,-0.192833,0.019765,0.055839,0.086737,-0.127843,0.188583,1.7763,5.1008,0.5784,14.7157,
107,1070,2.140000,0.856800,0.396216,0.976460,0.105638,0.005611,-0.187977,0.050863,-0.204075,-0.977633,7.080855,0.704431,0.294336,0.750228,0.337019,-0.191249,0.019677,0.058250,0.084278,-0.126416,0.187557,1.7758,5.0731,0.5534,14.7432,
108,1080,2.160000,0.864800,0.396018,0.976343,0.106049,0.004543,-0.188379,0.049007,-0.205252,-0.977481,7.080151,0.703406,0.299877,0.745943,0.341899,-0.189706,0.019599,0.060588,0.082165,-0.125031,0.186486,1.7754,5.0438,0.5281,14.7713,
109,1090,2.180000,0.872800,0.395824,0.976228,0.106453,0.003518,-0.188768,0.047232,-0.206403,-0.977326,7.079525,0.702193,0.305152,0.741478,0.346606,-0.188199,0.019533,0.062852,0.080176,-0.123712,0.185370,1.7748,5.0128,0.5033,14.7993,
110,1100,2.200000,0.880800,0.395634,0.976115,0.106850,0.002528,-0.189145,0.045523,-0.207528,-0.977169,7.079076,0.700796,0.310032,0.736903,0.351263,-0.186725,0.019478,0.065040,0.077891,-0.122492,0.184226,1.7735,4.9801,0.4799,14.8268,
111,1110,2.220000,0.888800,0.395448,0.976004,0.107238,0.001566,-0.189508,0.043866,-0.208628,-0.977011,7.078910,0.699215,0.314451,0.732268,0.356007,-0.185286,0.019435,0.067155,0.075836,-0.121387,0.183067,1.7701,4.9462,0.4578,14.8539,
112,1120,2.240000,0.896800,0.395265,0.975895,0.107617,0.000627,-0.189861,0.042249,-0.209702,-0.976852,7.079072,0.697462,0.318392,0.727575,0.360913,-0.183878,0.019406,0.069205,0.074243,-0.120402,0.181894,1.7634,4.9113,0.4373,14.8801,
113,1130,2.260000,0.904800,0.395086,0.975788,0.107986,-0.000296,-0.190204,0.040661,-0.210752,-0.976694,7.079578,0.695547,0.321862,0.722795,0.366033,-0.182494,0.019390,0.071197,0.073185,-0.119534,0.180699,1.7530,4.8755,0.4183,14.9049,
114,1140,2.280000,0.912800,0.394911,0.975682,0.108344,-0.001206,-0.190540,0.039092,-0.211777,-0.976536,7.080431,0.693488,0.324864,0.717907,0.371368,-0.181128,0.019389,0.073142,0.072490,-0.118784,0.179477,1.7391,4.8385,0.4015,14.9278,
115,1150,2.300000,0.920800,0.394739,0.975577,0.108691,-0.002108,-0.190870,0.037536,-0.212779,-0.976379,7.081620,0.691303,0.327406,0.712896,0.376909,-0.179775,0.019404,0.075050,0.071971,-0.118148,0.178224,1.7218,4.8002,0.3871,14.9491,
116,1160,2.320000,0.928800,0.394570,0.975474,0.109027,-0.003003,-0.191195,0.035988,-0.213757,-0.976224,7.083110,0.689008,0.329501,0.707748,0.382638,-0.178434,0.019435,0.076922,0.071418,-0.117625,0.176937,1.7014,4.7605,0.3752,14.9687,
117,1170,2.340000,0.936800,0.394404,0.975371,0.109351,-0.003892,-0.191514,0.034449,-0.214712,-0.976070,7.084901,0.686626,0.331204,0.702425,0.388493,-0.177108,0.019483,0.078761,0.070741,-0.117199,0.175606,1.6784,4.7192,0.3656,14.9857,
118,1180,2.360000,0.944800,0.394242,0.975271,0.109664,-0.004774,-0.191828,0.032918,-0.215644,-0.975917,7.090551,0.684181,0.332592,0.696872,0.394391,-0.175800,0.019548,0.080566,0.069854,-0.116852,0.174218,1.6533,4.6760,0.3579,14.9996,
119,1190,2.380000,0.952800,0.394083,0.975171,0.109966,-0.005647,-0.192136,0.031398,-0.216552,-0.975766,7.098298,0.681693,0.333770,0.691024,0.400292,-0.174517,0.019630,0.082340,0.068675,-0.116558,0.172756,1.6269,4.6305,0.3515,15.0102,
120,1200,2.400000,0.960800,0.393927,0.975073,0.110257,-0.006510,-0.192440,0.029894,-0.217436,-0.975617,7.106378,0.679187,0.334823,0.684833,0.406158,-0.173265,0.019731,0.084081,0.067164,-0.116294,0.171208,1.6005,4.5823,0.3460,15.0185,
121,1210,2.420000,0.968800,0.393775,0.974976,0.110539,-0.007358,-0.192740,0.028414,-0.218297,-0.975469,7.114819,0.676695,0.335812,0.678257,0.411943,-0.172048,0.019849,0.085792,0.065232,-0.116047,0.169564,1.5748,4.5311,0.3410,15.0251,
122,1220,2.440000,0.976800,0.393626,0.974880,0.110811,-0.008189,-0.193038,0.026964,-0.219135,-0.975322,7.123640,0.674244,0.336775,0.671253,0.417600,-0.170874,0.019984,0.087471,0.062890,-0.115806,0.167813,1.5505,4.4764,0.3364,15.0300,
123,1230,2.460000,0.984800,0.393480,0.974784,0.111076,-0.008998,-0.193333,0.025551,-0.219950,-0.975176,7.132868,0.671833,0.337724,0.663774,0.423120,-0.169749,0.020134,0.089120,0.060256,-0.115569,0.165943,1.5279,4.4183,0.3317,15.0327,
124,1240,2.480000,0.992800,0.393338,0.974689,0.111335,-0.009784,-0.193625,0.024182,-0.220744,-0.975032,7.142495,0.669451,0.338651,0.655788,0.428489,-0.168678,0.020298,0.090737,0.057384,-0.115337,0.163947,1.5072,4.3562,0.3271,15.0332,end
