step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
92,920,1.840000,0.736800,0.281053,0.483623,0.437641,-0.753535,0.082243,-0.799701,-0.299881,0.520144,5.106671,0.643068,3.050865,-2.306928,-1.941326,1.095898,-0.511644,-0.386540,-2.688485,0.562716,-0.576732,-8.9622,-3.4481,-1.0615,30.8350,
93,930,1.860000,0.744800,0.276199,0.491242,0.432785,-0.750512,0.090054,-0.813819,-0.291075,0.502966,4.928964,0.622703,2.778377,-1.979746,-2.060134,1.029481,-0.521668,-0.402504,-3.561783,0.494594,-0.494936,-8.6603,-0.8132,-1.4191,25.2398,
94,940,1.880000,0.752800,0.270129,0.499993,0.425825,-0.747367,0.100614,-0.831309,-0.276847,0.481955,4.817029,0.624670,2.572198,-1.653765,-2.176020,0.947588,-0.530942,-0.418133,-4.216068,0.443049,-0.413441,-7.2657,1.6574,-1.8234,20.9658,
95,950,1.900000,0.760800,0.263013,0.509567,0.418336,-0.743657,0.110955,-0.849110,-0.262458,0.458396,4.768877,0.641595,2.344943,-1.283592,-2.263019,0.857565,-0.536078,-0.433585,-4.464719,0.386236,-0.320898,-5.7384,3.8790,-2.2331,17.2790,
96,960,1.920000,0.768800,0.255044,0.519657,0.412592,-0.738711,0.118452,-0.864230,-0.254154,0.434179,4.842083,0.651698,2.084312,-0.894268,-2.286159,0.765200,-0.536535,-0.447916,-4.519645,0.321078,-0.223567,-4.5894,6.3555,-2.5019,14.6064,
97,970,1.940000,0.776800,0.246162,0.530201,0.408674,-0.732523,0.123621,-0.876722,-0.252140,0.409614,4.920311,0.653333,1.815029,-0.515845,-2.306631,0.672540,-0.526887,-0.457379,-4.524364,0.253757,-0.128961,-3.7573,7.9299,-2.7748,15.0625,
98,980,1.960000,0.784800,0.236705,0.540412,0.403811,-0.726844,0.128802,-0.888479,-0.249899,0.384910,4.940967,0.679297,1.612844,-0.174264,-2.341003,0.582611,-0.497197,-0.464615,-4.143963,0.203211,-0.043566,-3.6497,7.8378,-2.6819,15.3695,
99,990,1.980000,0.792800,0.227700,0.548686,0.400993,-0.721761,0.131186,-0.896824,-0.249623,0.365233,4.985044,0.699894,1.348819,0.101880,-2.397930,0.503922,-0.450056,-0.470740,-3.847906,0.137205,0.025470,-3.2495,8.8101,-3.0456,16.2250,
100,1000,2.000000,0.800800,0.218330,0.559034,0.402100,-0.713312,0.130317,-0.901951,-0.262040,0.343248,5.000653,0.692090,1.133201,0.325686,-2.418555,0.426412,-0.393313,-0.478638,-3.536901,0.083300,0.081422,-3.3709,7.7995,-2.7314,16.6190,
101,1010,2.020000,0.808800,0.211585,0.569095,0.404448,-0.704228,0.128906,-0.905682,-0.277131,0.320840,5.031924,0.663831,0.913723,0.421111,-2.412827,0.358207,-0.329751,-0.489713,-3.002031,0.028431,0.105278,-3.7441,7.5620,-2.6285,17.1299,
102,1020,2.040000,0.816800,0.207664,0.576292,0.407602,-0.696665,0.128086,-0.907411,-0.289949,0.304195,5.091558,0.652573,0.659826,0.464776,-2.449890,0.300629,-0.267345,-0.499315,-2.612998,-0.035044,0.116194,-4.2465,6.7860,-2.5027,16.9627,
103,1030,2.060000,0.824800,0.205739,0.581092,0.412488,-0.689666,0.128633,-0.907739,-0.300810,0.292442,5.115953,0.615049,0.467411,0.481783,-2.469676,0.248172,-0.211847,-0.508121,-2.469635,-0.083147,0.120446,-4.7920,5.9819,-2.5229,16.8929,
104,1040,2.080000,0.832800,0.205115,0.584175,0.416483,-0.683753,0.133279,-0.909731,-0.304064,0.282725,5.171003,0.596313,0.256602,0.465627,-2.522050,0.193859,-0.160829,-0.518774,-2.632513,-0.135850,0.116407,-4.3614,4.8065,-2.2496,16.6772,
105,1050,2.100000,0.840800,0.205158,0.586212,0.420818,-0.677951,0.140178,-0.912618,-0.303317,0.274093,5.184643,0.577200,0.067211,0.433679,-2.580669,0.137687,-0.116451,-0.530911,-2.762553,-0.183197,0.108420,-4.0623,4.0584,-2.1501,17.0218,
106,1060,2.120000,0.848800,0.205424,0.586870,0.425985,-0.672139,0.149498,-0.916034,-0.299368,0.266946,5.187597,0.560709,-0.080071,0.388073,-2.641786,0.079957,-0.081707,-0.544608,-2.784756,-0.220018,0.097018,-3.7175,3.5100,-2.1126,17.6757,
107,1070,2.140000,0.856800,0.205742,0.585684,0.432613,-0.666371,0.160530,-0.919259,-0.293289,0.262574,5.197852,0.545713,-0.198717,0.323915,-2.707581,0.024349,-0.056858,-0.558716,-2.594344,-0.249679,0.080979,-3.4395,3.1257,-2.1387,18.5289,
108,1080,2.160000,0.864800,0.206025,0.582747,0.441379,-0.660311,0.171988,-0.921339,-0.287650,0.261519,5.201374,0.532545,-0.294714,0.268200,-2.771074,-0.025206,-0.041114,-0.572723,-2.246562,-0.273679,0.067050,-3.3644,2.7804,-2.2051,19.3585,
109,1090,2.180000,0.872800,0.205833,0.578898,0.452527,-0.652832,0.184137,-0.922338,-0.283761,0.262243,5.158433,0.504786,-0.341012,0.280334,-2.777767,-0.069501,-0.031261,-0.586781,-2.352243,-0.285253,0.070083,-2.5970,2.1332,-2.1859,20.1394,
110,1100,2.200000,0.880800,0.204808,0.577904,0.462841,-0.642660,0.196963,-0.924985,-0.281547,0.255213,5.025877,0.472313,-0.287386,0.414358,-2.690520,-0.116930,-0.012526,-0.603730,-2.018826,-0.271847,0.103589,-2.0215,0.7870,-1.3851,20.4055,
111,1110,2.220000,0.888800,0.204689,0.575994,0.470823,-0.635686,0.206057,-0.926249,-0.280641,0.251602,4.881711,0.466627,-0.196225,0.524396,-2.616583,-0.145846,0.010388,-0.617134,-1.045495,-0.249056,0.131099,-2.2118,1.1912,-1.0145,20.1467,
112,1120,2.240000,0.896800,0.204054,0.572830,0.478841,-0.629108,0.216335,-0.927778,-0.276716,0.250312,4.701983,0.469010,-0.039383,0.645476,-2.509379,-0.165807,0.034222,-0.621774,-0.777032,-0.209846,0.161369,-1.3319,0.9385,-0.7580,20.3323,
113,1130,2.260000,0.904800,0.203465,0.568581,0.486847,-0.623550,0.225568,-0.928671,-0.272705,0.251401,4.532897,0.486361,0.139927,0.739618,-2.412426,-0.168777,0.060000,-0.622825,0.269328,-0.165018,0.184904,-1.6361,1.0806,-0.1232,20.6790,
114,1140,2.280000,0.912800,0.202792,0.562783,0.494903,-0.619219,0.234335,-0.928875,-0.267470,0.256225,4.351689,0.518829,0.369534,0.804645,-2.327881,-0.153354,0.085119,-0.621199,1.021100,-0.107617,0.201161,-1.8816,1.0579,0.3971,20.8241,
115,1150,2.300000,0.920800,0.201984,0.556190,0.502810,-0.615279,0.243446,-0.929138,-0.260647,0.262233,4.184772,0.564254,0.571006,0.818393,-2.287526,-0.123686,0.109105,-0.615993,1.691868,-0.057248,0.204598,-2.0557,0.9682,0.6213,21.5159,
116,1160,2.320000,0.928800,0.201252,0.548983,0.509658,-0.612083,0.253418,-0.930185,-0.250566,0.268277,4.088357,0.622185,0.762161,0.779869,-2.276144,-0.081924,0.130082,-0.609147,2.278793,-0.009460,0.194967,-2.6779,0.6941,0.5800,22.0000,
117,1170,2.340000,0.936800,0.200661,0.541225,0.516222,-0.609010,0.264003,-0.931553,-0.238708,0.274277,4.101459,0.680730,0.953371,0.717495,-2.271881,-0.028550,0.144504,-0.601248,2.706514,0.038343,0.179374,-3.4871,0.5416,0.4713,22.0000,
118,1180,2.360000,0.944800,0.200197,0.532829,0.522620,-0.605917,0.275366,-0.933225,-0.225012,0.280109,4.061056,0.733456,1.148015,0.637797,-2.259054,0.033329,0.151666,-0.592775,3.005591,0.087004,0.159449,-4.3580,0.3941,0.3101,22.0000,
119,1190,2.380000,0.952800,0.199665,0.523733,0.528310,-0.603009,0.288049,-0.935606,-0.208163,0.285148,4.160737,0.770216,1.351464,0.527700,-2.214277,0.098405,0.154481,-0.584096,3.048612,0.137866,0.131925,-4.9150,0.0355,0.1877,22.0000,
120,1200,2.400000,0.960800,0.198818,0.513433,0.532782,-0.600488,0.303221,-0.939230,-0.185647,0.288759,4.318432,0.789801,1.582319,0.398428,-2.137022,0.161279,0.153749,-0.576303,2.881035,0.195580,0.099607,-5.0240,-0.6208,0.3086,22.0000,
121,1210,2.420000,0.968800,0.197840,0.504536,0.534751,-0.598062,0.319072,-0.944244,-0.159878,0.287822,4.305722,0.771298,1.901634,0.286155,-1.994807,0.221832,0.153029,-0.567757,3.328097,0.275409,0.071539,-5.7797,-2.2341,0.3411,22.0000,
122,1220,2.440000,0.976800,0.198333,0.503252,0.529048,-0.600194,0.326516,-0.949001,-0.142403,0.281280,4.234977,0.752199,2.261544,0.231508,-1.871002,0.300002,0.162955,-0.559914,3.944232,0.365386,0.057877,-6.6542,-3.4017,1.3374,22.0000,
123,1230,2.460000,0.984800,0.199179,0.504027,0.518761,-0.603677,0.335288,-0.955605,-0.120788,0.268754,4.245453,0.754858,2.627219,0.201997,-1.796941,0.376885,0.168221,-0.550986,3.512626,0.456805,0.050499,-5.6139,-3.5377,1.8103,22.0000,
124,1240,2.480000,0.992800,0.199443,0.505644,0.504433,-0.607780,0.347095,-0.963906,-0.091630,0.249979,4.306116,0.779860,2.990575,0.155390,-1.743049,0.445298,0.169400,-0.539280,3.149472,0.547644,0.038848,-4.3790,-3.5973,1.8456,23.2114,end
